sym,date,post,res,home,pwin,derby,abn_ret
SSL.MI,2025-02-03,2025-02-04,W,0,0.476,0,-0.02179
SSL.MI,2025-02-09,2025-02-10,W,1,0.688,0,-0.0156
SSL.MI,2025-02-15,2025-02-17,D,1,0.362,0,-0.01251
SSL.MI,2025-02-22,2025-02-24,D,0,0.571,0,0.01207
SSL.MI,2025-03-02,2025-03-03,W,0,0.272,0,0.00839
SSL.MI,2025-03-10,2025-03-11,D,1,0.548,0,-0.01468
SSL.MI,2025-03-16,2025-03-17,L,0,0.294,0,-0.01916
SSL.MI,2025-03-31,2025-04-01,D,1,0.537,0,-0.02222
SSL.MI,2025-04-06,2025-04-07,W,0,0.19,0,0.0265
SSL.MI,2025-04-13,2025-04-14,D,1,0.34,0,-0.01296
SSL.MI,2025-04-23,2025-04-24,W,0,0.414,0,0.04474
SSL.MI,2025-04-28,2025-04-29,D,1,0.623,0,-0.03638
SSL.MI,2025-05-04,2025-05-05,W,0,0.518,0,-0.01009
SSL.MI,2025-05-10,2025-05-12,D,1,0.387,0,-0.01251
SSL.MI,2025-05-18,2025-05-19,D,0,0.19,0,0.01651
SSL.MI,2025-05-25,2025-05-26,L,1,0.618,0,-0.02647
SSL.MI,2025-08-24,2025-08-25,L,0,0.315,0,0.06634
SSL.MI,2025-08-31,2025-09-01,W,1,0.644,0,0.0228
SSL.MI,2025-09-14,2025-09-15,L,0,0.464,0,-0.02065
SSL.MI,2025-09-21,2025-09-22,L,1,0.337,0,-0.02405
SSL.MI,2025-09-29,2025-09-30,W,0,0.366,0,0.00099
SSL.MI,2025-10-04,2025-10-06,D,1,0.557,0,0.01443
SSL.MI,2025-10-19,2025-10-20,D,0,0.212,0,0.00643
SSL.MI,2025-10-26,2025-10-27,W,1,0.296,0,0.04053
SSL.MI,2025-10-30,2025-10-31,D,0,0.452,0,0.00931
SSL.MI,2025-11-03,2025-11-04,W,1,0.617,0,0.01373
SSL.MI,2025-11-09,2025-11-10,L,0,0.118,0,0.01463
SSL.MI,2025-11-23,2025-11-24,W,1,0.589,0,-0.0078
SSL.MI,2025-11-29,2025-12-01,L,0,0.165,0,8e-05
SSL.MI,2025-12-07,2025-12-08,D,1,0.366,0,-0.02245
SSL.MI,2025-12-13,2025-12-15,W,0,0.451,0,-0.00282
SSL.MI,2025-12-20,2025-12-22,D,1,0.585,0,-0.03566
SSL.MI,2025-12-27,2025-12-29,D,0,0.384,0,-0.0037
SSL.MI,2026-01-04,2026-01-05,L,1,0.28,0,-0.0106
SSL.MI,2026-01-07,2026-01-08,D,1,0.396,0,-0.00497
SSL.MI,2026-01-11,2026-01-12,W,0,0.404,0,-0.00037
SSL.MI,2026-01-19,2026-01-20,L,1,0.353,0,-0.04462
SSL.MI,2026-01-24,2026-01-26,D,0,0.449,0,0.00383
SSL.MI,2026-01-30,2026-02-02,W,1,0.432,0,-0.00695
SSL.MI,2026-02-08,2026-02-09,D,0,0.127,0,0.03406
SSL.MI,2026-02-14,2026-02-16,L,1,0.27,0,-0.03571
SSL.MI,2026-02-21,2026-02-23,D,0,0.404,0,0.02473
SSL.MI,2026-03-01,2026-03-02,L,0,0.352,0,-0.08292
SSL.MI,2026-03-09,2026-03-10,W,1,0.439,0,0.02544
SSL.MI,2026-03-15,2026-03-16,W,1,0.23,0,-0.00045
SSL.MI,2026-03-22,2026-03-23,W,0,0.279,0,0.02332
SSL.MI,2026-04-04,2026-04-07,D,1,0.529,0,0.00472
SSL.MI,2026-04-13,2026-04-14,L,0,0.28,0,0.07707
SSL.MI,2026-04-18,2026-04-20,W,0,0.136,0,-0.00141
SSL.MI,2026-04-27,2026-04-28,D,1,0.487,0,0.00554
SSL.MI,2026-05-04,2026-05-05,W,0,0.38,0,0.00291
SSL.MI,2026-05-09,2026-05-11,L,1,0.212,0,-0.01994
SSL.MI,2026-05-17,2026-05-18,L,0,0.161,0,0.04568
SSL.MI,2026-05-23,2026-05-25,W,1,0.614,0,0.01684
TSPOR.IS,2021-08-23,2021-08-24,W,1,0.516,0,-0.03472
TSPOR.IS,2021-08-29,2021-08-31,W,0,0.57,0,-0.03849
TSPOR.IS,2021-09-12,2021-09-13,D,1,0.42,1,-0.01999
TSPOR.IS,2021-09-18,2021-09-20,W,0,0.5,0,0.02211
TSPOR.IS,2021-09-23,2021-09-24,D,0,0.467,0,0.06669
TSPOR.IS,2021-09-27,2021-09-28,D,1,0.597,0,-0.06447
TSPOR.IS,2021-10-02,2021-10-04,W,0,0.505,0,-0.03321
TSPOR.IS,2021-10-17,2021-10-18,W,1,0.417,1,0.07948
TSPOR.IS,2021-10-23,2021-10-25,W,0,0.493,0,0.09429
TSPOR.IS,2021-10-29,2021-11-01,W,1,0.704,0,0.09429
TSPOR.IS,2021-11-06,2021-11-08,W,0,0.334,1,0.09049
TSPOR.IS,2021-11-22,2021-11-23,W,1,0.618,0,-0.04048
TSPOR.IS,2021-11-28,2021-11-29,W,0,0.444,0,0.00202
TSPOR.IS,2021-12-04,2021-12-06,W,1,0.522,0,-0.03599
TSPOR.IS,2021-12-11,2021-12-13,L,0,0.451,0,-0.04299
TSPOR.IS,2021-12-18,2021-12-20,W,1,0.535,0,0.04426
TSPOR.IS,2021-12-21,2021-12-22,W,0,0.445,0,0.03251
TSPOR.IS,2021-12-25,2021-12-27,D,1,0.443,0,-0.0277
TSPOR.IS,2022-01-07,2022-01-10,W,1,0.693,0,-0.03217
TSPOR.IS,2022-01-15,2022-01-17,D,0,0.392,0,-0.01553
TSPOR.IS,2022-01-19,2022-01-20,D,1,0.585,0,-0.03676
TSPOR.IS,2022-01-23,2022-01-24,W,0,0.329,1,0.00893
TSPOR.IS,2022-02-05,2022-02-07,W,1,0.521,0,-0.02269
TSPOR.IS,2022-02-13,2022-02-14,W,1,0.482,0,-0.03714
TSPOR.IS,2022-02-20,2022-02-21,W,0,0.399,0,0.00901
TSPOR.IS,2022-02-25,2022-02-28,W,1,0.618,0,-0.03874
TSPOR.IS,2022-03-06,2022-03-07,D,0,0.306,1,-0.02756
TSPOR.IS,2022-03-12,2022-03-14,W,1,0.577,0,0.08914
TSPOR.IS,2022-03-18,2022-03-21,L,0,0.547,0,-0.04988
TSPOR.IS,2022-04-03,2022-04-04,D,1,0.448,1,-0.04033
TSPOR.IS,2022-04-09,2022-04-11,D,0,0.43,0,-0.02266
TSPOR.IS,2022-04-15,2022-04-18,D,1,0.643,0,-0.03215
TSPOR.IS,2022-04-23,2022-04-25,W,0,0.321,0,0.03158
TSPOR.IS,2022-04-30,2022-05-05,D,1,0.525,0,-0.08654
TSPOR.IS,2022-05-06,2022-05-09,D,0,0.363,0,-0.03902
TSPOR.IS,2022-05-15,2022-05-16,W,1,0.669,0,0.02863
TSPOR.IS,2022-05-22,2022-05-23,L,0,0.217,0,0.00062
TSPOR.IS,2022-08-05,2022-08-08,W,0,0.564,0,0.04028
TSPOR.IS,2022-08-12,2022-08-15,W,1,0.639,0,0.10177
TSPOR.IS,2022-08-20,2022-08-22,L,0,0.328,0,-0.03844
TSPOR.IS,2022-08-28,2022-08-29,D,1,0.401,1,-0.04868
TSPOR.IS,2022-09-02,2022-09-05,W,0,0.486,0,-0.06003
TSPOR.IS,2022-09-12,2022-09-13,L,0,0.313,0,-0.05737
TSPOR.IS,2022-09-18,2022-09-19,W,1,0.567,0,-0.00494
TSPOR.IS,2022-10-01,2022-10-03,W,0,0.454,0,-0.01156
TSPOR.IS,2022-10-10,2022-10-11,D,1,0.669,0,-0.01109
TSPOR.IS,2022-10-16,2022-10-17,D,0,0.278,1,-0.0307
TSPOR.IS,2022-10-22,2022-10-24,W,1,0.582,0,0.01181
TSPOR.IS,2022-11-06,2022-11-07,D,1,0.504,0,-0.04446
TSPOR.IS,2022-11-11,2022-11-14,D,0,0.405,0,-0.02228
TSPOR.IS,2022-12-24,2022-12-26,W,1,0.344,1,0.09428
TSPOR.IS,2022-12-28,2022-12-29,L,0,0.478,0,-0.0471
TSPOR.IS,2023-01-05,2023-01-06,W,1,0.638,0,-0.00446
TSPOR.IS,2023-01-09,2023-01-10,L,0,0.423,0,-0.05711
TSPOR.IS,2023-01-14,2023-01-16,W,1,0.447,0,0.00224
TSPOR.IS,2023-01-22,2023-01-23,W,1,0.7,0,0.01261
TSPOR.IS,2023-01-28,2023-01-30,L,0,0.522,0,-0.02567
TSPOR.IS,2023-02-01,2023-02-02,W,1,0.574,0,-0.0372
TSPOR.IS,2023-02-05,2023-02-06,L,0,0.192,1,-0.02636
TSPOR.IS,2023-03-04,2023-03-06,L,1,0.65,0,-0.03417
TSPOR.IS,2023-03-12,2023-03-13,W,1,0.545,0,0.01283
TSPOR.IS,2023-03-19,2023-03-20,W,0,,0,0.00135
TSPOR.IS,2023-04-01,2023-04-03,L,1,0.622,0,-0.03598
TSPOR.IS,2023-04-08,2023-04-10,L,0,0.437,0,-0.02079
TSPOR.IS,2023-04-16,2023-04-17,D,1,0.324,1,-0.01224
TSPOR.IS,2023-04-20,2023-04-24,L,0,0.361,0,-0.00917
TSPOR.IS,2023-04-29,2023-05-02,L,0,0.341,0,-0.00489
TSPOR.IS,2023-05-08,2023-05-09,W,1,0.526,0,-0.03051
TSPOR.IS,2023-05-18,2023-05-22,L,0,0.173,1,-0.00918
TSPOR.IS,2023-05-22,2023-05-23,W,1,,0,0.04749
TSPOR.IS,2023-05-30,2023-05-31,W,0,0.341,0,-0.01352
TSPOR.IS,2023-06-03,2023-06-05,W,1,0.623,0,0.03947
TSPOR.IS,2023-06-06,2023-06-07,L,0,0.355,0,-0.03179
TSPOR.IS,2023-08-11,2023-08-14,W,1,0.501,0,-0.0176
TSPOR.IS,2023-08-19,2023-08-21,L,0,0.177,1,-0.00507
TSPOR.IS,2023-08-26,2023-08-28,L,1,0.619,0,-0.02876
TSPOR.IS,2023-09-01,2023-09-04,W,0,0.409,0,-0.0024
TSPOR.IS,2023-09-17,2023-09-18,W,1,0.298,1,0.02753
TSPOR.IS,2023-09-25,2023-09-26,L,0,0.423,0,-0.03647
TSPOR.IS,2023-09-30,2023-10-02,W,1,0.622,0,-0.01852
TSPOR.IS,2023-10-06,2023-10-09,L,0,0.259,0,-0.06791
TSPOR.IS,2023-10-23,2023-10-24,W,1,0.573,0,0.00387
TSPOR.IS,2023-10-29,2023-10-30,D,0,0.411,0,-0.0271
TSPOR.IS,2023-11-04,2023-11-06,W,0,0.109,1,0.06205
TSPOR.IS,2023-11-10,2023-11-13,W,1,0.565,0,-0.00911
TSPOR.IS,2023-11-27,2023-11-28,D,0,0.453,0,-0.01923
TSPOR.IS,2023-12-03,2023-12-04,L,1,0.536,0,-0.0388
TSPOR.IS,2023-12-10,2023-12-11,W,0,0.394,0,-0.01458
TSPOR.IS,2023-12-19,2023-12-20,W,0,0.613,0,-0.02272
TSPOR.IS,2023-12-23,2023-12-25,D,1,0.554,0,-0.08094
TSPOR.IS,2024-01-06,2024-01-08,W,0,0.436,0,0.08452
TSPOR.IS,2024-01-11,2024-01-12,W,1,0.557,0,-0.00664
TSPOR.IS,2024-01-14,2024-01-15,D,0,0.391,0,-0.0336
TSPOR.IS,2024-01-21,2024-01-22,L,1,0.252,1,-0.01601
TSPOR.IS,2024-01-25,2024-01-26,L,0,0.365,0,-0.05058
TSPOR.IS,2024-01-29,2024-01-30,L,1,0.569,0,-0.01864
TSPOR.IS,2024-02-04,2024-02-05,L,0,0.26,1,0.0371
TSPOR.IS,2024-02-12,2024-02-13,W,1,0.545,0,-0.03604
TSPOR.IS,2024-02-18,2024-02-19,W,0,0.431,0,-0.00691
TSPOR.IS,2024-02-25,2024-02-26,W,1,0.557,0,0.01433
TSPOR.IS,2024-03-04,2024-03-05,L,0,0.399,0,-0.02009
TSPOR.IS,2024-03-09,2024-03-11,W,1,0.541,0,-0.0218
TSPOR.IS,2024-03-17,2024-03-18,L,1,0.201,1,-0.05993
TSPOR.IS,2024-04-03,2024-04-04,W,0,0.451,0,0.02343
TSPOR.IS,2024-04-12,2024-04-15,L,1,0.654,0,-0.0094
TSPOR.IS,2024-04-20,2024-04-22,W,0,0.437,0,0.08414
TSPOR.IS,2024-04-28,2024-04-29,W,1,0.641,0,-0.02863
TSPOR.IS,2024-05-04,2024-05-06,L,0,0.361,0,-0.00386
TSPOR.IS,2024-05-12,2024-05-13,W,1,0.796,0,-0.01995
TSPOR.IS,2024-05-18,2024-05-20,W,0,0.362,0,0.04881
TSPOR.IS,2024-05-26,2024-05-27,W,1,0.324,0,-0.01708
TSPOR.IS,2024-08-11,2024-08-12,D,0,0.457,0,-0.03993
TSPOR.IS,2024-09-01,2024-09-02,D,0,0.314,0,-0.03909
TSPOR.IS,2024-09-15,2024-09-16,D,1,0.285,1,-0.05291
TSPOR.IS,2024-09-19,2024-09-20,D,1,0.57,0,-0.02105
TSPOR.IS,2024-09-23,2024-09-24,D,0,0.438,0,-0.04515
TSPOR.IS,2024-09-29,2024-09-30,W,1,0.507,0,-0.04493
TSPOR.IS,2024-10-05,2024-10-07,D,0,0.461,0,-0.01452
TSPOR.IS,2024-10-19,2024-10-21,W,1,0.47,0,-0.03905
TSPOR.IS,2024-10-26,2024-10-28,L,0,0.314,0,-0.02313
TSPOR.IS,2024-11-03,2024-11-04,L,1,0.207,1,0.00549
TSPOR.IS,2024-11-09,2024-11-11,L,0,0.376,0,-0.02701
TSPOR.IS,2024-11-25,2024-11-26,W,1,0.635,0,-0.01874
TSPOR.IS,2024-11-30,2024-12-02,L,0,0.335,0,-0.0121
TSPOR.IS,2024-12-06,2024-12-09,D,1,0.506,0,-0.04167
TSPOR.IS,2024-12-16,2024-12-17,L,0,0.142,1,-0.00031
TSPOR.IS,2024-12-22,2024-12-23,W,1,0.592,0,0.00685
TSPOR.IS,2025-01-04,2025-01-06,L,0,0.291,0,-0.04142
TSPOR.IS,2025-01-12,2025-01-13,W,1,0.599,0,-0.00579
TSPOR.IS,2025-01-20,2025-01-21,W,1,0.626,0,0.01102
TSPOR.IS,2025-02-01,2025-02-03,D,0,0.497,0,-0.01208
TSPOR.IS,2025-02-10,2025-02-11,W,1,0.533,0,0.01761
TSPOR.IS,2025-02-15,2025-02-17,L,0,0.223,1,0.00315
TSPOR.IS,2025-02-23,2025-02-24,W,1,0.55,0,0.00233
TSPOR.IS,2025-03-03,2025-03-04,L,0,0.358,0,-0.02924
TSPOR.IS,2025-03-08,2025-03-10,L,1,0.679,0,0.0056
TSPOR.IS,2025-03-15,2025-03-17,W,0,0.286,0,0.0091
TSPOR.IS,2025-03-29,2025-04-02,D,1,0.45,0,0.06938
TSPOR.IS,2025-04-06,2025-04-07,L,0,0.144,1,-0.011
TSPOR.IS,2025-04-13,2025-04-14,W,1,0.529,0,-0.03323
TSPOR.IS,2025-04-19,2025-04-21,W,0,0.771,0,-0.02198
TSPOR.IS,2025-04-27,2025-04-28,W,1,0.533,0,-0.01309
TSPOR.IS,2025-05-05,2025-05-06,D,0,0.383,0,0.01036
TSPOR.IS,2025-05-10,2025-05-12,L,1,0.259,1,-0.01201
TSPOR.IS,2025-05-18,2025-05-20,D,0,0.253,0,-0.02354
TSPOR.IS,2025-05-25,2025-05-26,D,1,0.409,0,-0.03624
TSPOR.IS,2025-05-30,2025-06-02,W,0,0.383,0,-0.02538
TSPOR.IS,2025-08-11,2025-08-12,W,1,0.583,0,-0.00325
TSPOR.IS,2025-08-18,2025-08-19,W,0,0.391,0,0.01482
TSPOR.IS,2025-08-24,2025-08-25,W,1,0.565,0,0.01048
TSPOR.IS,2025-08-31,2025-09-01,D,1,0.545,0,-0.03838
TSPOR.IS,2025-09-14,2025-09-15,L,0,0.124,1,0.00426
TSPOR.IS,2025-09-20,2025-09-22,D,1,0.573,0,-0.03182
TSPOR.IS,2025-09-27,2025-09-29,W,0,0.487,0,-0.01767
TSPOR.IS,2025-10-03,2025-10-06,W,1,0.653,0,0.01594
TSPOR.IS,2025-10-18,2025-10-20,W,0,0.383,0,0.00058
TSPOR.IS,2025-10-25,2025-10-27,W,1,0.608,0,-0.01614
TSPOR.IS,2025-11-01,2025-11-03,D,0,0.153,1,0.02696
TSPOR.IS,2025-11-08,2025-11-10,D,1,0.573,0,-0.02873
TSPOR.IS,2025-11-24,2025-11-25,W,0,0.362,0,0.01031
TSPOR.IS,2025-11-29,2025-12-01,W,1,0.573,0,0.03004
TSPOR.IS,2025-12-07,2025-12-08,W,0,0.339,0,0.01582
TSPOR.IS,2025-12-14,2025-12-15,D,1,0.369,1,-0.03228
TSPOR.IS,2025-12-22,2025-12-23,L,0,0.475,0,-0.03309
TSPOR.IS,2026-01-18,2026-01-19,W,0,0.352,0,-0.00339
TSPOR.IS,2026-01-23,2026-01-26,W,1,0.612,0,-0.00836
TSPOR.IS,2026-01-30,2026-02-02,D,0,0.524,0,0.00129
TSPOR.IS,2026-02-07,2026-02-09,W,0,0.339,0,0.01445
TSPOR.IS,2026-02-14,2026-02-16,L,1,0.275,1,0.00254
TSPOR.IS,2026-02-22,2026-02-23,W,0,0.485,0,0.00442
TSPOR.IS,2026-02-27,2026-03-02,W,1,0.653,0,-0.032
TSPOR.IS,2026-03-09,2026-03-10,W,0,0.471,0,0.075
TSPOR.IS,2026-03-14,2026-03-16,W,1,0.557,0,0.00706
TSPOR.IS,2026-03-18,2026-03-19,W,0,0.571,0,-0.00666
TSPOR.IS,2026-04-04,2026-04-06,W,1,0.293,1,0.00244
TSPOR.IS,2026-04-11,2026-04-13,D,0,0.411,0,-0.01919
TSPOR.IS,2026-04-19,2026-04-20,D,1,0.497,0,-0.00484
TSPOR.IS,2026-04-27,2026-04-28,L,0,0.43,0,-0.02656
TSPOR.IS,2026-05-02,2026-05-04,D,1,0.53,0,-0.01649
TSPOR.IS,2026-05-09,2026-05-11,W,0,0.299,1,0.0176
TSPOR.IS,2026-05-17,2026-05-18,L,1,0.288,0,0.00528
TSPOR.IS,2026-08-15,2026-08-17,D,0,0.53,0,-0.00749
